,SrcWell,Destination Well,Volume
1270,B6,N40,730.0
1271,A15,N40,1270.0
1272,B6,O39,1260.0
1273,A15,O39,740.0
1274,B6,O40,1260.0
1275,A15,O40,740.0
1276,B6,P39,2000.0
1278,B6,P40,2000.0
1281,A15,A41,2000.0
1283,A15,A42,2000.0
1284,B6,B41,5.0
1285,A15,B41,1995.0
1286,B6,B42,5.0
1287,A15,B42,1995.0
1288,B6,C41,47.5
1289,A15,C41,1952.5
1290,B6,C42,47.5
1291,A15,C42,1952.5
1292,B6,D41,157.5
1293,A15,D41,1842.5
1294,B6,D42,157.5
1295,A15,D42,1842.5
1296,B6,E41,372.5
1297,A15,E41,1627.5
1298,B6,E42,372.5
1299,A15,E42,1627.5
1300,B6,F41,730.0
1301,A15,F41,1270.0
1302,B6,F42,730.0
1303,A15,F42,1270.0
1304,B6,G41,1260.0
1305,A15,G41,740.0
1306,B6,G42,1260.0
1307,A15,G42,740.0
1308,B6,H41,2000.0
1310,B6,H42,2000.0
1313,A15,I41,2000.0
1315,A15,I42,2000.0
1316,B6,J41,5.0
1317,A15,J41,1995.0
1318,B6,J42,5.0
1319,A15,J42,1995.0
1320,B6,K41,47.5
1321,A15,K41,1952.5
1322,B6,K42,47.5
1323,A15,K42,1952.5
1324,B6,L41,157.5
1325,A15,L41,1842.5
1326,B6,L42,157.5
1327,A15,L42,1842.5
1328,B6,M41,372.5
1329,A15,M41,1627.5
1330,B6,M42,372.5
1331,A15,M42,1627.5
1332,B6,N41,730.0
1333,A16,N41,1270.0
1334,B6,N42,730.0
1335,A16,N42,1270.0
1336,B6,O41,1260.0
1337,A16,O41,740.0
1338,B6,O42,1260.0
1339,A16,O42,740.0
1340,B7,P41,2000.0
1342,B7,P42,2000.0
1345,A16,A43,2000.0
1347,A16,A44,2000.0
1348,B7,B43,5.0
1349,A16,B43,1995.0
1350,B7,B44,5.0
1351,A16,B44,1995.0
1352,B7,C43,47.5
1353,A16,C43,1952.5
1354,B7,C44,47.5
1355,A16,C44,1952.5
1356,B7,D43,157.5
1357,A16,D43,1842.5
1358,B7,D44,157.5
1359,A16,D44,1842.5
1360,B7,E43,372.5
1361,A16,E43,1627.5
1362,B7,E44,372.5
1363,A16,E44,1627.5
1364,B7,F43,730.0
1365,A16,F43,1270.0
1366,B7,F44,730.0
1367,A16,F44,1270.0
1368,B7,G43,1260.0
1369,A16,G43,740.0
1370,B7,G44,1260.0
1371,A16,G44,740.0
1372,B7,H43,2000.0
1374,B7,H44,2000.0
1377,A16,I43,2000.0
1379,A16,I44,2000.0
1380,B7,J43,5.0
1381,A16,J43,1995.0
1382,B7,J44,5.0
1383,A16,J44,1995.0
1384,B7,K43,47.5
1385,A16,K43,1952.5
1386,B7,K44,47.5
1387,A16,K44,1952.5
1388,B7,L43,157.5
1389,A16,L43,1842.5
1390,B7,L44,157.5
1391,A16,L44,1842.5
1392,B7,M43,372.5
1393,A16,M43,1627.5
1394,B7,M44,372.5
1395,A16,M44,1627.5
1396,B7,N43,730.0
1397,A17,N43,1270.0
1398,B7,N44,730.0
1399,A17,N44,1270.0
1400,B7,O43,1260.0
1401,A17,O43,740.0
1402,B7,O44,1260.0
1403,A17,O44,740.0
1404,B7,P43,2000.0
1406,B7,P44,2000.0
1409,A17,A45,2000.0
1411,A17,A46,2000.0
1412,B7,B45,5.0
1413,A17,B45,1995.0
1414,B7,B46,5.0
1415,A17,B46,1995.0
1416,B7,C45,47.5
1417,A17,C45,1952.5
1418,B7,C46,47.5
1419,A17,C46,1952.5
1420,B7,D45,157.5
1421,A17,D45,1842.5
1422,B7,D46,157.5
1423,A17,D46,1842.5
1424,B7,E45,372.5
1425,A17,E45,1627.5
1426,B7,E46,372.5
1427,A17,E46,1627.5
1428,B7,F45,730.0
1429,A17,F45,1270.0
1430,B7,F46,730.0
1431,A17,F46,1270.0
1432,B7,G45,1260.0
1433,A17,G45,740.0
1434,B7,G46,1260.0
1435,A17,G46,740.0
1436,B7,H45,2000.0
1438,B7,H46,2000.0
1441,A17,I45,2000.0
1443,A17,I46,2000.0
1444,B7,J45,5.0
1445,A17,J45,1995.0
1446,B7,J46,5.0
1447,A17,J46,1995.0
1448,B7,K45,47.5
1449,A17,K45,1952.5
1450,B7,K46,47.5
1451,A17,K46,1952.5
1452,B7,L45,157.5
1453,A17,L45,1842.5
1454,B7,L46,157.5
1455,A17,L46,1842.5
1456,B7,M45,372.5
1457,A17,M45,1627.5
1458,B7,M46,372.5
1459,A17,M46,1627.5
1460,B7,N45,730.0
1461,A18,N45,1270.0
1462,B7,N46,730.0
1463,A18,N46,1270.0
1464,B7,O45,1260.0
1465,A18,O45,740.0
1466,B7,O46,1260.0
1467,A18,O46,740.0
1468,B7,P45,2000.0
1470,B7,P46,2000.0
1473,A18,A47,2000.0
1475,A18,A48,2000.0
1476,B8,B47,5.0
1477,A18,B47,1995.0
1478,B8,B48,5.0
1479,A18,B48,1995.0
1480,B8,C47,47.5
1481,A18,C47,1952.5
1482,B8,C48,47.5
1483,A18,C48,1952.5
1484,B8,D47,157.5
1485,A18,D47,1842.5
1486,B8,D48,157.5
1487,A18,D48,1842.5
1488,B8,E47,372.5
1489,A18,E47,1627.5
1490,B8,E48,372.5
1491,A18,E48,1627.5
1492,B8,F47,730.0
1493,A18,F47,1270.0
1494,B8,F48,730.0
1495,A18,F48,1270.0
1496,B8,G47,1260.0
1497,A18,G47,740.0
1498,B8,G48,1260.0
1499,A18,G48,740.0
1500,B8,H47,2000.0
1502,B8,H48,2000.0
1505,A18,I47,2000.0
1507,A18,I48,2000.0
1508,B8,J47,5.0
1509,A18,J47,1995.0
1510,B8,J48,5.0
1511,A18,J48,1995.0
1512,B8,K47,47.5
1513,A18,K47,1952.5
1514,B8,K48,47.5
1515,A18,K48,1952.5
1516,B8,L47,157.5
1517,A18,L47,1842.5
1518,B8,L48,157.5
1519,A18,L48,1842.5
1520,B8,M47,372.5
1521,A18,M47,1627.5
1522,B8,M48,372.5
1523,A18,M48,1627.5
1524,B8,N47,730.0
1525,A19,N47,1270.0
1526,B8,N48,730.0
1527,A19,N48,1270.0
1528,B8,O47,1260.0
1529,A19,O47,740.0
1530,B8,O48,1260.0
1531,A19,O48,740.0
1532,B8,P47,2000.0
1534,B8,P48,2000.0
